sales,employees,age,training,exporter,financing,competition,labor_cost,labor_prod,successful
500000000,215,18.0,0.0,0,1.0,0,2135800.0,2325581.395348837,1
7500000,8,15.0,0.0,1,0.0,0,35000.0,937500.0,0
12741000,10,25.0,1.0,0,0.0,1,254000.0,1274100.0,0
600000000,175,18.0,0.0,0,0.0,1,615000.0,3428571.4285714286,1
4100000,16,8.0,1.0,1,0.0,0,23000.0,256250.0,0
10800000,5,6.0,1.0,1,0.0,1,25000.0,2160000.0,0
4800000,5,5.0,0.0,1,0.0,0,8500.0,960000.0,0
5000000,6,15.0,0.0,1,0.0,1,16000.0,833333.3333333334,0
5400000,5,5.0,0.0,1,0.0,1,15000.0,1080000.0,0
330000000,300,25.0,1.0,0,0.0,1,421100.0,1100000.0,1
13000000,25,10.0,0.0,1,0.0,1,30000.0,520000.0,0
235000000,254,15.0,1.0,1,0.0,1,710000.0,925196.8503937008,1
435000000,280,25.0,1.0,0,0.0,0,912000.0,1553571.4285714286,1
128000000,105,25.0,0.0,0,0.0,1,710000.0,1219047.619047619,1
236000000,310,30.0,1.0,0,1.0,0,2111000.0,761290.3225806452,1
125000000,105,10.0,1.0,0,0.0,1,310000.0,1190476.1904761905,1
11000000,10,1.0,0.0,1,0.0,1,37000.0,1100000.0,0
240000000,215,35.0,1.0,1,0.0,0,611000.0,1116279.0697674418,1
238000000,160,20.0,1.0,0,1.0,0,711000.0,1487500.0,1
35000000,32,15.0,1.0,1,0.0,0,111000.0,1093750.0,0
15000000,23,10.0,0.0,1,0.0,0,59000.0,652173.9130434783,0
35000000,18,10.0,0.0,1,0.0,1,90000.0,1944444.4444444445,0
15000000,20,20.0,0.0,1,0.0,1,39500.0,750000.0,0
114000000,80,5.0,1.0,1,0.0,0,610000.0,1425000.0,1
300000000,255,20.0,0.0,0,1.0,1,1711000.0,1176470.5882352942,1
215000000,254,25.0,1.0,1,0.0,0,710000.0,846456.6929133858,1
221000000,162,12.0,0.0,0,0.0,1,415000.0,1364197.5308641975,1
9000000,8,12.0,0.0,1,0.0,0,18000.0,1125000.0,0
215000000,152,10.0,1.0,0,1.0,1,546000.0,1414473.6842105263,1
26000000,17,6.0,0.0,1,0.0,0,56000.0,1529411.7647058824,0
130000000,138,13.0,0.0,0,0.0,0,106000.0,942028.9855072463,1
43000000,52,16.0,0.0,1,0.0,1,65300.0,826923.0769230769,0
76000000,73,15.0,0.0,0,0.0,0,105000.0,1041095.8904109589,0
251000000,260,20.0,1.0,1,1.0,0,482000.0,965384.6153846154,1
10000000,13,5.0,0.0,1,0.0,1,36000.0,769230.7692307692,0
6500000,12,4.0,0.0,0,0.0,1,34000.0,541666.6666666666,0
14300000,6,5.0,0.0,1,0.0,1,66000.0,2383333.3333333335,0
142604000,84,18.0,0.0,0,1.0,0,364000.0,1697666.6666666667,1
5900000,8,4.0,0.0,1,0.0,0,50000.0,737500.0,0
3730000,5,2.0,1.0,0,0.0,1,26800.0,746000.0,0
11600000,10,3.0,0.0,1,0.0,0,120000.0,1160000.0,0
5500000,7,3.0,0.0,1,0.0,0,91200.0,785714.2857142857,0
4400000,7,3.0,0.0,0,0.0,0,45600.0,628571.4285714285,0
5200000,9,3.0,0.0,1,0.0,0,22000.0,577777.7777777778,0
5200000,7,3.0,0.0,1,0.0,1,52000.0,742857.1428571428,0
6270000,8,4.0,0.0,1,0.0,0,108000.0,783750.0,0
5100000,6,2.0,0.0,1,0.0,1,64000.0,850000.0,0
94000000,158,15.0,0.0,0,1.0,0,260000.0,594936.7088607595,1
4300000,5,3.0,0.0,1,0.0,1,75000.0,860000.0,0
49250000,92,6.0,0.0,0,1.0,1,90000.0,535326.0869565217,0
7640000,8,3.0,0.0,1,0.0,0,22000.0,955000.0,0
5100000,6,3.0,1.0,1,0.0,1,34000.0,850000.0,0
4100000,5,2.0,0.0,1,0.0,1,62400.0,820000.0,0
4800000,6,3.0,0.0,1,0.0,0,108000.0,800000.0,0
49000000,67,5.0,0.0,0,1.0,0,42000.0,731343.2835820896,0
74500000,186,7.0,0.0,0,0.0,0,125000.0,400537.63440860214,0
90500000,177,8.0,0.0,0,1.0,1,749000.0,511299.4350282486,1
171000000,166,12.0,1.0,0,1.0,0,340000.0,1030120.4819277108,1
3850000,5,6.0,0.0,1,0.0,1,54000.0,770000.0,0
107400000,227,15.0,0.0,0,1.0,0,888000.0,473127.75330396474,1
4500000,6,4.0,0.0,1,0.0,1,48000.0,750000.0,0
15500000,13,3.0,0.0,1,0.0,1,96000.0,1192307.6923076923,0
4500000,6,3.0,0.0,1,0.0,1,18400.0,750000.0,0
91650000,191,6.0,0.0,0,0.0,0,864000.0,479842.9319371728,1
17539000,26,4.0,1.0,0,0.0,1,120000.0,674576.9230769231,0
6900000,9,6.0,0.0,1,0.0,1,73200.0,766666.6666666666,0
5600000,8,3.0,0.0,1,0.0,1,108000.0,700000.0,0
20800000,49,3.0,0.0,1,0.0,1,132000.0,424489.79591836734,0
14320000,32,5.0,0.0,0,0.0,1,336000.0,447500.0,0
180300000,217,12.0,1.0,0,1.0,0,840000.0,830875.5760368664,1
12800000,24,8.0,0.0,0,0.0,1,120000.0,533333.3333333334,0
7220000,7,3.0,0.0,1,0.0,0,33000.0,1031428.5714285715,0
17000000,12,6.0,0.0,0,0.0,1,120000.0,1416666.6666666667,0
140500000,76,8.0,0.0,0,1.0,1,312000.0,1848684.2105263157,1
6740800,9,5.0,0.0,1,0.0,0,73000.0,748977.7777777778,0
5100000,8,3.0,0.0,1,0.0,1,108000.0,637500.0,0
9000000,15,5.0,0.0,1,0.0,1,86000.0,600000.0,0
125000000,125,30.0,0.0,1,0.0,0,356000.0,1000000.0,1
116000000,85,25.0,0.0,1,0.0,0,220000.0,1364705.8823529412,1
55000000,18,15.0,0.0,1,0.0,0,120000.0,3055555.5555555555,0
115000000,58,30.0,0.0,1,0.0,1,103000.0,1982758.6206896552,1
135000000,56,20.0,0.0,1,0.0,1,324000.0,2410714.285714286,1
45000000,38,1.0,0.0,1,0.0,0,150000.0,1184210.5263157894,0
7500000,7,8.0,0.0,1,0.0,0,25000.0,1071428.5714285714,0
120000000,165,11.0,0.0,0,0.0,0,720000.0,727272.7272727273,1
95000000,130,20.0,0.0,0,0.0,1,200000.0,730769.2307692308,1
1520000,6,12.0,1.0,1,0.0,1,6500.0,253333.33333333334,0
95000000,130,25.0,0.0,0,0.0,0,1200000.0,730769.2307692308,1
4000000,5,10.0,0.0,1,0.0,1,15000.0,800000.0,0
48000000,30,25.0,0.0,0,0.0,1,158000.0,1600000.0,0
460000000,90,18.0,0.0,0,0.0,1,120000.0,5111111.111111111,1
142000000,183,25.0,0.0,0,0.0,0,720000.0,775956.2841530055,1
4200000,6,15.0,0.0,1,0.0,1,10000.0,700000.0,0
105000000,80,20.0,0.0,0,0.0,1,326000.0,1312500.0,1
25000000,21,25.0,0.0,1,0.0,1,28000.0,1190476.1904761905,0
80000000,48,19.0,0.0,1,0.0,1,1500000.0,1666666.6666666667,0
75000000,56,15.0,0.0,0,1.0,1,85000.0,1339285.7142857143,0
452000000,300,1.0,0.0,0,0.0,0,1215000.0,1506666.6666666667,1
185000000,150,25.0,0.0,0,1.0,1,250000.0,1233333.3333333333,1
350000000,75,18.0,0.0,0,0.0,1,138000.0,4666666.666666667,1
2300000,5,5.0,0.0,1,0.0,0,18000.0,460000.0,0
900000000,450,25.0,0.0,0,0.0,1,1000000.0,2000000.0,1
65000000,38,18.0,0.0,0,0.0,0,180000.0,1710526.3157894737,0
35000000,15,20.0,0.0,1,0.0,1,125000.0,2333333.3333333335,0
45000000,36,18.0,0.0,0,0.0,0,68000.0,1250000.0,0
15000000,6,20.0,0.0,1,0.0,1,75000.0,2500000.0,0
6000000,6,16.0,0.0,1,0.0,1,22000.0,1000000.0,0
80000000,38,15.0,0.0,0,0.0,0,600000.0,2105263.1578947366,0
65000000,128,35.0,0.0,1,0.0,0,180000.0,507812.5,0
3200000,8,10.0,0.0,1,0.0,1,18000.0,400000.0,0
1175000,7,9.0,0.0,0,0.0,1,7000.0,167857.14285714287,0
4105000,5,8.0,0.0,0,0.0,1,5000.0,821000.0,0
1184000,6,2.0,1.0,1,0.0,0,6000.0,197333.33333333334,0
6000000,6,8.0,0.0,1,0.0,1,15000.0,1000000.0,0
8500000,8,8.0,0.0,1,0.0,0,28000.0,1062500.0,0
185000000,110,20.0,0.0,0,0.0,1,130000.0,1681818.1818181819,1
5400000,7,12.0,0.0,1,0.0,0,35000.0,771428.5714285715,0
128000000,115,8.0,0.0,1,0.0,1,239000.0,1113043.4782608696,1
7000000,8,5.0,1.0,1,0.0,1,25000.0,875000.0,0
230000000,232,12.0,0.0,1,1.0,0,407000.0,991379.3103448276,1
19000000,17,12.0,0.0,1,0.0,1,36000.0,1117647.0588235294,0
5000000,5,15.0,0.0,1,0.0,0,22000.0,1000000.0,0
15000000,8,2.0,0.0,1,0.0,1,27500.0,1875000.0,0
16000000,12,5.0,0.0,1,0.0,1,56000.0,1333333.3333333333,0
13000000,11,5.0,1.0,1,0.0,0,56000.0,1181818.1818181819,0
71000000,67,16.0,1.0,1,0.0,1,156000.0,1059701.4925373134,0
